timestamp,native_load_kw,ev_total_charge_kw,total_load_with_ev_kw,pv_available_kw,pv_used_locally_kw,ess_charge_kw,ess_discharge_kw,ess_energy_kwh,grid_import_kw,grid_export_kw,buy_price,sell_price,unmet_load_kw
2025-07-20 04:00:00,337.5,0.0,337.5,0.0,0.0,0.0,0.0,120.0,337.5,0.0,0.4,0.35,0.0
2025-07-20 04:15:00,346.9,0.0,346.9,0.0,0.0,0.0,0.0,120.0,346.9,0.0,0.4,0.35,0.0
2025-07-20 04:30:00,328.4,0.0,328.4,0.0,0.0,0.0,0.0,120.0,328.4,0.0,0.4,0.35,0.0
2025-07-20 04:45:00,332.7,0.0,332.7,0.0,0.0,0.0,0.0,120.0,332.7,0.0,0.4,0.35,0.0
2025-07-20 05:00:00,328.0,0.0,328.0,0.0,0.0,0.0,0.0,120.0,328.0,0.0,0.4,0.35,0.0
2025-07-20 05:15:00,327.1,0.0,327.1,0.0,0.0,0.0,0.0,120.0,327.1,0.0,0.4,0.35,0.0
2025-07-20 05:30:00,327.6,0.0,327.6,0.0,0.0,0.0,0.0,120.0,327.6,0.0,0.4,0.35,0.0
2025-07-20 05:45:00,332.2,0.0,332.2,8.1,8.1,0.0,0.0,120.0,324.1,0.0,0.4,0.35,0.0
2025-07-20 06:00:00,332.2,0.0,332.2,20.6,20.6,0.0,0.0,120.0,311.6,0.0,0.4,0.35,0.0
2025-07-20 06:15:00,337.1,0.0,337.1,35.5,35.5,0.0,0.0,120.0,301.6,0.0,0.4,0.35,0.0
2025-07-20 06:30:00,339.9,0.0,339.9,52.1,52.1,0.0,0.0,120.0,287.79999999999995,0.0,0.4,0.35,0.0
2025-07-20 06:45:00,337.2,0.0,337.2,69.9,69.9,0.0,0.0,120.0,267.29999999999995,0.0,0.4,0.35,0.0
2025-07-20 07:00:00,346.9,0.0,346.9,88.6,88.6,0.0,0.0,120.0,258.29999999999995,0.0,0.4,0.35,0.0
2025-07-20 07:15:00,356.4,0.0,356.4,108.1,108.1,0.0,0.0,120.0,248.3,0.0,0.4,0.35,0.0
2025-07-20 07:30:00,358.1,0.0,358.1,127.9,127.9,0.0,0.0,120.0,230.2,0.0,0.4,0.35,0.0
2025-07-20 07:45:00,364.6,0.0,364.6,148.0,148.0,0.0,0.0,120.0,216.6,0.0,0.4,0.35,0.0
2025-07-20 08:00:00,413.2,0.0,413.2,168.1,168.1,0.0,0.0,120.0,245.1,0.0,0.62,0.35,0.0
2025-07-20 08:15:00,417.7,0.0,417.7,188.1,188.1,0.0,0.0,120.0,229.6,0.0,0.62,0.35,0.0
2025-07-20 08:30:00,437.0,0.0,437.0,207.8,207.8,0.0,0.0,120.0,229.2,0.0,0.62,0.35,0.0
2025-07-20 08:45:00,437.9,7.0,444.9,227.0,227.0,0.0,0.0,120.0,217.9,0.0,0.62,0.35,0.0
2025-07-20 09:00:00,433.2,7.0,440.2,245.5,245.5,0.0,0.0,120.0,194.7,0.0,0.62,0.35,0.0
2025-07-20 09:15:00,458.5,7.0,465.5,263.3,263.3,0.0,0.0,120.0,202.2,0.0,0.62,0.35,0.0
2025-07-20 09:30:00,464.4,7.0,471.4,280.2,280.2,0.0,0.0,120.0,191.2,0.0,0.62,0.35,0.0
2025-07-20 09:45:00,471.3,7.0,478.3,296.0,296.0,0.0,0.0,120.0,182.3,0.0,0.62,0.35,0.0
2025-07-20 10:00:00,473.9,7.0,480.9,310.7,310.7,0.0,0.0,120.0,170.2,0.0,0.62,0.35,0.0
2025-07-20 10:15:00,490.8,14.0,504.8,324.2,324.2,0.0,0.0,120.0,180.6,0.0,0.62,0.35,0.0
2025-07-20 10:30:00,477.8,14.0,491.8,336.3,336.3,0.0,0.0,120.0,155.5,0.0,0.62,0.35,0.0
2025-07-20 10:45:00,488.1,21.0,509.1,346.9,346.9,0.0,0.0,120.0,162.20000000000005,0.0,0.62,0.35,0.0
2025-07-20 11:00:00,505.3,32.0,537.3,356.1,356.1,0.0,0.0,120.0,181.19999999999996,0.0,0.62,0.35,0.0
2025-07-20 11:15:00,497.2,47.79999999999998,545.0,363.6,363.6,0.0,0.0,120.0,181.4,0.0,0.62,0.35,0.0
2025-07-20 11:30:00,492.6,47.0,539.6,369.6,369.6,0.0,0.0,120.0,170.0,0.0,0.62,0.35,0.0
2025-07-20 11:45:00,506.8,47.0,553.8,373.9,373.9,0.0,0.0,120.0,179.89999999999998,0.0,0.62,0.35,0.0
2025-07-20 12:00:00,513.4,58.0,571.4,376.4,376.4,0.0,0.0,120.0,195.0,0.0,0.62,0.35,0.0
2025-07-20 12:15:00,516.4,51.0,567.4,377.3,377.3,0.0,0.0,120.0,190.1,0.0,0.62,0.35,0.0
2025-07-20 12:30:00,528.7,51.0,579.7,376.4,376.4,0.0,0.0,120.0,203.30000000000007,0.0,0.62,0.35,0.0
2025-07-20 12:45:00,514.1,50.0,564.1,373.9,373.9,0.0,0.0,120.0,190.20000000000005,0.0,0.62,0.35,0.0
2025-07-20 13:00:00,523.6,38.6,562.2,369.6,369.6,0.0,0.0,120.0,192.6,0.0,0.62,0.35,0.0
2025-07-20 13:15:00,512.0,33.0,545.0,363.6,363.6,0.0,0.0,120.0,181.4,0.0,0.62,0.35,0.0
2025-07-20 13:30:00,539.2,22.600000000000023,561.8000000000001,356.1,356.1,0.0,0.0,120.0,205.70000000000005,0.0,0.62,0.35,0.0
2025-07-20 13:45:00,535.8,11.800000000000011,547.5999999999999,346.9,346.9,0.0,0.0,120.0,200.69999999999996,0.0,0.62,0.35,0.0
2025-07-20 14:00:00,529.5,11.0,540.5,336.3,336.3,0.0,0.0,120.0,204.2,0.0,0.62,0.35,0.0
2025-07-20 14:15:00,522.7,11.0,533.7,324.2,324.2,0.0,0.0,120.0,209.50000000000009,0.0,0.62,0.35,0.0
2025-07-20 14:30:00,528.1,4.0,532.1,310.7,310.7,0.0,0.0,120.0,221.40000000000003,0.0,0.62,0.35,0.0
2025-07-20 14:45:00,516.8,0.0,516.8,296.0,296.0,0.0,0.0,120.0,220.79999999999995,0.0,0.62,0.35,0.0
2025-07-20 15:00:00,526.6,0.0,526.6,280.2,280.2,0.0,0.0,120.0,246.40000000000003,0.0,0.62,0.35,0.0
2025-07-20 15:15:00,521.7,0.0,521.7,263.3,263.3,0.0,0.0,120.0,258.40000000000003,0.0,0.62,0.35,0.0
2025-07-20 15:30:00,526.6,0.0,526.6,245.5,245.5,0.0,0.0,120.0,281.1,0.0,0.62,0.35,0.0
2025-07-20 15:45:00,514.2,0.0,514.2,227.0,227.0,0.0,0.0,120.0,287.20000000000005,0.0,0.62,0.35,0.0
2025-07-20 16:00:00,509.1,0.0,509.1,207.8,207.8,0.0,0.0,120.0,301.3,0.0,0.62,0.35,0.0
2025-07-20 16:15:00,505.2,0.0,505.2,188.1,188.1,0.0,0.0,120.0,317.1,0.0,0.62,0.35,0.0
2025-07-20 16:30:00,507.3,0.0,507.3,168.1,168.1,0.0,0.0,120.0,339.20000000000005,0.0,0.62,0.35,0.0
2025-07-20 16:45:00,514.1,0.0,514.1,148.0,148.0,0.0,0.0,120.0,366.1,0.0,0.62,0.35,0.0
2025-07-20 17:00:00,502.3,0.0,502.3,127.9,127.9,0.0,0.0,120.0,374.4,0.0,0.62,0.35,0.0
2025-07-20 17:15:00,487.6,0.0,487.6,108.1,108.1,0.0,0.0,120.0,379.5,0.0,0.62,0.35,0.0
2025-07-20 17:30:00,470.0,0.0,470.0,88.6,88.6,0.0,0.0,120.0,381.4,0.0,0.62,0.35,0.0
2025-07-20 17:45:00,472.1,0.0,472.1,69.9,69.9,0.0,0.0,120.0,402.2000000000001,0.0,0.62,0.35,0.0
2025-07-20 18:00:00,437.0,0.0,437.0,52.1,52.1,0.0,0.0,120.0,384.9,0.0,0.78,0.35,0.0
2025-07-20 18:15:00,438.0,0.0,438.0,35.5,35.5,0.0,0.0,120.0,402.5,0.0,0.78,0.35,0.0
2025-07-20 18:30:00,419.1,0.0,419.1,20.6,20.6,0.0,0.0,120.0,398.5,0.0,0.78,0.35,0.0
2025-07-20 18:45:00,412.2,0.0,412.2,8.1,8.1,0.0,0.0,120.0,404.1,0.0,0.78,0.35,0.0
2025-07-20 19:00:00,427.6,0.0,427.6,0.0,0.0,0.0,0.0,120.0,427.6,0.0,0.78,0.35,0.0
2025-07-20 19:15:00,418.5,0.0,418.5,0.0,0.0,0.0,0.0,120.0,418.5,0.0,0.78,0.35,0.0
2025-07-20 19:30:00,413.3,0.0,413.3,0.0,0.0,0.0,0.0,120.0,413.3,0.0,0.78,0.35,0.0
2025-07-20 19:45:00,413.5,0.0,413.5,0.0,0.0,0.0,0.0,120.0,413.5,0.0,0.78,0.35,0.0
2025-07-20 20:00:00,404.8,0.0,404.8,0.0,0.0,0.0,0.0,120.0,404.8,0.0,0.78,0.35,0.0
2025-07-20 20:15:00,391.4,0.0,391.4,0.0,0.0,0.0,0.0,120.0,391.4,0.0,0.78,0.35,0.0
2025-07-20 20:30:00,399.9,0.0,399.9,0.0,0.0,0.0,0.0,120.0,399.9,0.0,0.78,0.35,0.0
2025-07-20 20:45:00,381.0,0.0,381.0,0.0,0.0,0.0,0.0,120.0,381.0,0.0,0.78,0.35,0.0
2025-07-20 21:00:00,361.0,0.0,361.0,0.0,0.0,0.0,0.0,120.0,361.0,0.0,0.55,0.35,0.0
2025-07-20 21:15:00,345.1,0.0,345.1,0.0,0.0,0.0,0.0,120.0,345.1,0.0,0.55,0.35,0.0
2025-07-20 21:30:00,358.0,0.0,358.0,0.0,0.0,0.0,0.0,120.0,358.0,0.0,0.55,0.35,0.0
2025-07-20 21:45:00,355.7,0.0,355.7,0.0,0.0,0.0,0.0,120.0,355.7,0.0,0.55,0.35,0.0
2025-07-20 22:00:00,334.2,0.0,334.2,0.0,0.0,0.0,0.0,120.0,334.2,0.0,0.55,0.35,0.0
2025-07-20 22:15:00,320.8,0.0,320.8,0.0,0.0,0.0,0.0,120.0,320.8,0.0,0.55,0.35,0.0
2025-07-20 22:30:00,321.5,0.0,321.5,0.0,0.0,0.0,0.0,120.0,321.5,0.0,0.55,0.35,0.0
2025-07-20 22:45:00,324.4,0.0,324.4,0.0,0.0,0.0,0.0,120.0,324.4,0.0,0.55,0.35,0.0
2025-07-20 23:00:00,309.1,0.0,309.1,0.0,0.0,0.0,0.0,120.0,309.1,0.0,0.55,0.35,0.0
2025-07-20 23:15:00,314.7,0.0,314.7,0.0,0.0,0.0,0.0,120.0,314.7,0.0,0.55,0.35,0.0
2025-07-20 23:30:00,319.9,0.0,319.9,0.0,0.0,0.0,0.0,120.0,319.9,0.0,0.55,0.35,0.0
2025-07-20 23:45:00,319.0,0.0,319.0,0.0,0.0,0.0,0.0,120.0,319.0,0.0,0.55,0.35,0.0
