slot_id,timestamp,delta_t_h,price_buy_yuan_per_kwh,price_sell_yuan_per_kwh,is_price_peak_slot,is_price_valley_slot,native_load_kw,adjusted_load_kw,pv_available_kw,pv_use_kw,pv_to_ess_kw,pv_export_kw,pv_curtail_kw,grid_import_kw,grid_export_kw,ess_charge_kw,ess_discharge_kw,ess_energy_end_kwh,ev_charge_kw,ev_discharge_kw,building_shift_kw,building_recover_kw,building_flex_net_kw,load_shed_kw,ev_aggregate_energy_kwh,dispatch_summary_zh
163,2025-07-15 16:30:00,0.25,0.82,0.35,1,0,769.0,629.348,211.4,211.4,0.0,0.0,0.0,417.948,0.0,0.0,0.0,1079.999998875,0.0,0.0,139.652,0.0,139.652,0.0,null,【协同】外购电；建筑移位；光伏高消纳
164,2025-07-15 16:45:00,0.25,0.82,0.35,1,0,762.1,623.838,186.1,186.1,0.0,0.0,0.0,437.738,0.0,0.0,0.0,1079.999998875,0.0,0.0,138.262,0.0,138.262,0.0,null,【协同】外购电；建筑移位；光伏高消纳
165,2025-07-15 17:00:00,0.25,1.28,0.35,1,0,729.5,598.7660000000001,160.8,160.8,0.0,0.0,0.0,350.066,0.0,0.0,48.0,1067.3684199276317,0.0,40.0,130.73399999999998,0.0,130.73399999999998,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
166,2025-07-15 17:15:00,0.25,1.28,0.35,1,0,719.5,591.054,135.9,135.9,0.0,0.0,0.0,415.154,0.0,0.0,0.0,1067.3684199276317,0.0,40.0,128.446,0.0,128.446,0.0,null,【协同】外购电；EV放电；建筑移位；光伏高消纳
167,2025-07-15 17:30:00,0.25,1.28,0.35,1,0,682.9,562.034,111.4,111.4,0.0,0.0,0.0,410.534,0.0,0.0,0.0,1067.3684199276317,0.0,40.0,120.866,0.0,120.866,0.0,null,【协同】外购电；EV放电；建筑移位；光伏高消纳
168,2025-07-15 17:45:00,0.25,1.28,0.35,1,0,663.6,548.822,87.9,87.9,0.0,0.0,0.0,421.022,0.0,0.0,0.0,1067.3684199276317,0.0,40.0,114.778,0.0,114.778,0.0,null,【协同】外购电；EV放电；建筑移位；光伏高消纳
169,2025-07-15 18:00:00,0.25,1.28,0.35,1,0,632.9,521.722,65.5,65.5,0.0,0.0,0.0,126.222,0.0,0.0,300.0,988.4210515065791,0.0,30.0,111.178,0.0,111.178,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
170,2025-07-15 18:15:00,0.25,1.28,0.35,1,0,642.4,530.29,44.6,44.6,0.0,0.0,0.0,185.55,0.0,0.0,300.0,909.4736830855265,0.0,0.04,112.11,0.0,112.11,0.0,null,【协同】外购电；储能放电；建筑移位；光伏高消纳
171,2025-07-15 18:30:00,0.25,1.28,0.35,1,0,613.1,506.81600000000003,25.9,25.9,0.0,0.0,0.0,164.516,0.0,0.0,300.0,830.526314664474,0.0,16.5,106.284,0.0,106.284,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
172,2025-07-15 18:45:00,0.25,1.28,0.35,1,0,598.1,495.404,10.2,10.2,0.0,0.0,0.0,175.204,0.0,0.0,300.0,751.5789462434213,0.0,10.0,102.696,0.0,102.696,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
173,2025-07-15 19:00:00,0.25,1.28,0.35,1,0,593.0,491.222,0.0,0.0,0.0,0.0,0.0,191.222,0.0,0.0,300.0,672.6315778223687,0.0,0.0,101.778,0.0,101.778,0.0,null,【协同】外购电；储能放电；建筑移位
174,2025-07-15 19:15:00,0.25,1.28,0.35,1,0,573.0,476.508,0.0,0.0,0.0,0.0,0.0,176.508,0.0,0.0,300.0,593.6842094013161,0.0,0.0,96.492,0.0,96.492,0.0,null,【协同】外购电；储能放电；建筑移位
175,2025-07-15 19:30:00,0.25,1.28,0.35,1,0,557.5,464.798,0.0,0.0,0.0,0.0,0.0,164.898,0.0,0.0,300.0,514.7368409802635,0.0,0.0,92.702,0.0,92.702,0.0,null,【协同】外购电；储能放电；建筑移位
176,2025-07-15 19:45:00,0.25,1.28,0.35,1,0,536.9,447.83799999999997,0.0,0.0,0.0,0.0,0.0,147.938,0.0,0.0,300.0,435.78947255921094,0.0,0.0,89.06200000000001,0.0,89.06200000000001,0.0,null,【协同】外购电；储能放电；建筑移位
177,2025-07-15 20:00:00,0.25,1.28,0.35,1,0,497.1,414.894,0.0,0.0,0.0,0.0,0.0,114.794,0.0,0.0,300.0,356.84210413815833,0.0,0.0,82.20599999999999,0.0,82.20599999999999,0.0,null,【协同】外购电；储能放电；建筑移位
178,2025-07-15 20:15:00,0.25,1.28,0.35,1,0,494.6,414.016,0.0,0.0,0.0,0.0,0.0,114.116,0.0,0.0,300.0,277.89473571710573,0.0,0.0,80.584,0.0,80.584,0.0,null,【协同】外购电；储能放电；建筑移位
179,2025-07-15 20:30:00,0.25,1.28,0.35,1,0,490.1,409.886,0.0,0.0,0.0,0.0,0.0,109.986,0.0,0.0,300.0,198.9473672960531,0.0,0.0,80.214,0.0,80.214,0.0,null,【协同】外购电；储能放电；建筑移位
180,2025-07-15 20:45:00,0.25,1.28,0.35,1,0,479.3,401.262,0.0,0.0,0.0,0.0,0.0,101.362,0.0,0.0,300.0,119.99999887500047,0.0,0.0,78.038,0.0,78.038,0.0,null,【协同】外购电；储能放电；建筑移位
181,2025-07-15 21:00:00,0.25,0.72,0.35,0,0,463.0,387.376,0.0,0.0,0.0,0.0,0.0,387.376,0.0,0.0,0.0,119.99999887500047,0.0,0.0,75.624,0.0,75.624,0.0,null,【协同】外购电；建筑移位
182,2025-07-15 21:15:00,0.25,0.72,0.35,0,0,467.3,391.444,0.0,0.0,0.0,0.0,0.0,391.444,0.0,0.0,0.0,119.99999887500047,0.0,0.0,75.856,0.0,75.856,0.0,null,【协同】外购电；建筑移位
183,2025-07-15 21:30:00,0.25,0.72,0.35,0,0,452.4,379.88199999999995,0.0,0.0,0.0,0.0,0.0,379.882,0.0,0.0,0.0,119.99999887500047,0.0,0.0,72.518,0.0,72.518,0.0,null,【协同】外购电；建筑移位
184,2025-07-15 21:45:00,0.25,0.72,0.35,0,0,453.5,380.746,0.0,0.0,0.0,0.0,0.0,380.746,0.0,0.0,0.0,119.99999887500047,0.0,0.0,72.754,0.0,72.754,0.0,null,【协同】外购电；建筑移位
185,2025-07-15 22:00:00,0.25,0.72,0.35,0,0,455.6,381.53000000000003,0.0,0.0,0.0,0.0,0.0,381.53,0.0,0.0,0.0,119.99999887500047,0.0,0.0,74.07,0.0,74.07,0.0,null,【协同】外购电；建筑移位
186,2025-07-15 22:15:00,0.25,0.72,0.35,0,0,419.6,351.766,0.0,0.0,0.0,0.0,0.0,351.766,0.0,0.0,0.0,119.99999887500047,0.0,0.0,67.834,0.0,67.834,0.0,null,【协同】外购电；建筑移位
187,2025-07-15 22:30:00,0.25,0.72,0.35,0,0,426.3,357.866,0.0,0.0,0.0,0.0,0.0,357.966,0.0,0.0,0.0,119.99999887500047,0.0,0.0,68.434,0.0,68.434,0.0,null,【协同】外购电；建筑移位
188,2025-07-15 22:45:00,0.25,0.72,0.35,0,0,407.2,342.134,0.0,0.0,0.0,0.0,0.0,342.134,0.0,0.0,0.0,119.99999887500047,0.0,0.0,65.066,0.0,65.066,0.0,null,【协同】外购电；建筑移位
189,2025-07-15 23:00:00,0.25,0.72,0.35,0,0,422.5,352.95,0.0,0.0,0.0,0.0,0.0,352.95,0.0,0.0,0.0,119.99999887500047,0.0,0.0,69.55,0.0,69.55,0.0,null,【协同】外购电；建筑移位
190,2025-07-15 23:15:00,0.25,0.72,0.35,0,0,413.9,346.828,0.0,0.0,0.0,0.0,0.0,346.828,0.0,0.0,0.0,119.99999887500047,0.0,0.0,67.072,0.0,67.072,0.0,null,【协同】外购电；建筑移位
191,2025-07-15 23:30:00,0.25,0.72,0.35,0,0,421.5,355.106,0.0,0.0,0.0,0.0,0.0,355.106,0.0,0.0,0.0,119.99999887500047,0.0,0.0,66.39399999999999,0.0,66.39399999999999,0.0,null,【协同】外购电；建筑移位
192,2025-07-15 23:45:00,0.25,0.72,0.35,0,0,411.7,345.34799999999996,0.0,0.0,0.0,0.0,0.0,345.248,0.0,0.0,0.0,119.99999887500047,0.0,0.0,66.352,0.0,66.352,0.0,null,【协同】外购电；建筑移位
193,2025-07-16 00:00:00,0.25,0.42,0.35,0,1,384.1,547.6,0.0,0.0,0.0,0.0,0.0,547.5,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
194,2025-07-16 00:15:00,0.25,0.42,0.35,0,1,377.3,540.8,0.0,0.0,0.0,0.0,0.0,540.8,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
195,2025-07-16 00:30:00,0.25,0.42,0.35,0,1,375.5,539.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
196,2025-07-16 00:45:00,0.25,0.42,0.35,0,1,373.4,536.9,0.0,0.0,0.0,0.0,0.0,536.9,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
197,2025-07-16 01:00:00,0.25,0.42,0.35,0,1,384.9,548.4,0.0,0.0,0.0,0.0,0.0,548.4,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
198,2025-07-16 01:15:00,0.25,0.42,0.35,0,1,371.1,534.6,0.0,0.0,0.0,0.0,0.0,534.6,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
199,2025-07-16 01:30:00,0.25,0.42,0.35,0,1,367.6,531.1,0.0,0.0,0.0,0.0,0.0,531.2,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
200,2025-07-16 01:45:00,0.25,0.42,0.35,0,1,378.0,541.5,0.0,0.0,0.0,0.0,0.0,541.4,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
201,2025-07-16 02:00:00,0.25,0.42,0.35,0,1,372.0,535.5,0.0,0.0,0.0,0.0,0.0,535.5,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
202,2025-07-16 02:15:00,0.25,0.42,0.35,0,1,373.4,536.9,0.0,0.0,0.0,0.0,0.0,537.0,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
203,2025-07-16 02:30:00,0.25,0.42,0.35,0,1,369.2,532.7,0.0,0.0,0.0,0.0,0.0,532.7,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
204,2025-07-16 02:45:00,0.25,0.42,0.35,0,1,376.5,540.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
205,2025-07-16 03:00:00,0.25,0.42,0.35,0,1,382.2,545.7,0.0,0.0,0.0,0.0,0.0,545.7,0.0,0.0,0.0,119.99999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
206,2025-07-16 03:15:00,0.25,0.42,0.35,0,1,391.0,554.5,0.0,0.0,0.0,0.0,0.0,854.5,0.0,300.0,0.0,191.24999887500047,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
207,2025-07-16 03:30:00,0.25,0.42,0.35,0,1,387.1,550.6,0.0,0.0,0.0,0.0,0.0,850.6,0.0,300.0,0.0,262.4999988750005,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
208,2025-07-16 03:45:00,0.25,0.42,0.35,0,1,364.4,527.9,0.0,0.0,0.0,0.0,0.0,670.00526,0.0,142.10526,0.0,296.24999812500045,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
209,2025-07-16 04:00:00,0.25,0.42,0.35,0,1,372.5,536.0,0.0,0.0,0.0,0.0,0.0,835.9,0.0,300.0,0.0,367.49999812500045,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
210,2025-07-16 04:15:00,0.25,0.42,0.35,0,1,375.3,538.8,0.0,0.0,0.0,0.0,0.0,838.8,0.0,300.0,0.0,438.74999812500045,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
211,2025-07-16 04:30:00,0.25,0.42,0.35,0,1,373.2,536.7,0.0,0.0,0.0,0.0,0.0,836.7,0.0,300.0,0.0,509.99999812500045,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
212,2025-07-16 04:45:00,0.25,0.42,0.35,0,1,385.8,549.3,0.0,0.0,0.0,0.0,0.0,849.3,0.0,300.0,0.0,581.2499981250005,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
213,2025-07-16 05:00:00,0.25,0.42,0.35,0,1,368.1,531.6,0.0,0.0,0.0,0.0,0.0,831.6,0.0,300.0,0.0,652.4999981250005,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
214,2025-07-16 05:15:00,0.25,0.42,0.35,0,1,385.1,548.6,0.0,0.0,0.0,0.0,0.0,848.7,0.0,300.0,0.0,723.7499981250005,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
215,2025-07-16 05:30:00,0.25,0.42,0.35,0,1,376.0,539.5,0.0,0.0,0.0,0.0,0.0,839.5,0.0,300.0,0.0,794.9999981250005,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
216,2025-07-16 05:45:00,0.25,0.42,0.35,0,1,382.1,545.6,6.4,6.4,0.0,0.0,0.0,839.1,0.0,300.0,0.0,866.2499981250005,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复；光伏高消纳
217,2025-07-16 06:00:00,0.25,0.42,0.35,0,1,405.9,569.4,16.2,16.2,0.0,0.0,0.0,553.1,0.0,0.0,0.0,866.2499981250005,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复；光伏高消纳
218,2025-07-16 06:15:00,0.25,0.42,0.35,0,1,419.0,582.5,27.9,27.9,0.0,0.0,0.0,854.6,0.0,300.0,0.0,937.4999981250005,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复；光伏高消纳
219,2025-07-16 06:30:00,0.25,0.42,0.35,0,1,425.8,589.3,40.9,40.9,0.0,0.0,0.0,848.4,0.0,300.0,0.0,1008.7499981250005,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复；光伏高消纳
220,2025-07-16 06:45:00,0.25,0.42,0.35,0,1,437.1,600.6,54.9,54.9,0.0,0.0,0.0,863.7,0.0,300.0,0.0,1079.9999981250005,18.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；EV充电；建筑恢复；光伏高消纳
221,2025-07-16 07:00:00,0.25,0.75,0.35,0,0,458.4,383.43999999999994,69.7,69.7,0.0,0.0,0.0,313.74,0.0,0.0,0.0,1079.9999981250005,0.0,0.0,74.96000000000001,0.0,74.96000000000001,0.0,null,【协同】外购电；建筑移位；光伏高消纳
222,2025-07-16 07:15:00,0.25,0.75,0.35,0,0,484.9,404.904,84.9,84.9,0.0,0.0,0.0,326.904,0.0,0.0,0.0,1079.9999981250005,7.0,0.0,79.99600000000001,0.0,79.99600000000001,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
223,2025-07-16 07:30:00,0.25,0.75,0.35,0,0,503.5,419.332,100.5,100.5,0.0,0.0,0.0,325.732,0.0,0.0,0.0,1079.9999981250005,7.0,0.0,84.168,0.0,84.168,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
224,2025-07-16 07:45:00,0.25,0.75,0.35,0,0,527.0,437.988,116.3,116.3,0.0,0.0,0.0,328.788,0.0,0.0,0.0,1079.9999981250005,7.0,0.0,89.012,0.0,89.012,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
225,2025-07-16 08:00:00,0.25,0.75,0.35,0,0,543.8,451.16999999999996,132.1,132.1,0.0,0.0,0.0,319.91737,0.0,0.0,0.0,1079.9999981250005,0.94736842,0.0,92.63,0.0,92.63,0.0,null,【协同】外购电；建筑移位；光伏高消纳
226,2025-07-16 08:15:00,0.25,0.75,0.35,0,0,562.5,464.372,147.8,147.8,0.0,0.0,0.0,316.672,0.0,0.0,0.0,1079.9999981250005,0.0,0.0,98.128,0.0,98.128,0.0,null,【协同】外购电；建筑移位；光伏高消纳
227,2025-07-16 08:30:00,0.25,0.75,0.35,0,0,573.8,472.268,163.2,163.2,0.0,0.0,0.0,316.068,0.0,0.0,0.0,1079.9999981250005,7.0,0.0,101.532,0.0,101.532,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
228,2025-07-16 08:45:00,0.25,0.75,0.35,0,0,606.3,498.472,178.3,178.3,0.0,0.0,0.0,327.172,0.0,0.0,0.0,1079.9999981250005,7.0,0.0,107.828,0.0,107.828,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
229,2025-07-16 09:00:00,0.25,0.75,0.35,0,0,621.6,510.28200000000004,192.9,192.9,0.0,0.0,0.0,324.382,0.0,0.0,0.0,1079.9999981250005,7.0,0.0,111.31799999999998,0.0,111.31799999999998,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
230,2025-07-16 09:15:00,0.25,0.75,0.35,0,0,626.4,513.884,206.9,206.9,0.0,0.0,0.0,314.084,0.0,0.0,0.0,1079.9999981250005,7.0,0.0,112.516,0.0,112.516,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
231,2025-07-16 09:30:00,0.25,0.75,0.35,0,0,634.5,520.992,220.1,220.1,0.0,0.0,0.0,313.38203,0.0,0.0,0.0,1079.9999981250005,12.5900277,0.0,113.508,0.0,113.508,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
232,2025-07-16 09:45:00,0.25,0.75,0.35,0,0,643.4,527.28,232.6,232.6,0.0,0.0,0.0,322.68,0.0,0.0,0.0,1079.9999981250005,28.0,0.0,116.12,0.0,116.12,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
233,2025-07-16 10:00:00,0.25,0.75,0.35,0,0,665.3,544.1759999999999,244.1,244.1,0.0,0.0,0.0,313.976,0.0,0.0,0.0,1079.9999981250005,14.0,0.0,121.124,0.0,121.124,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
234,2025-07-16 10:15:00,0.25,0.75,0.35,0,0,653.9,536.39,254.7,254.7,0.0,0.0,0.0,301.89776,0.0,0.0,0.0,1079.9999981250005,20.2077562,0.0,117.51,0.0,117.51,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
235,2025-07-16 10:30:00,0.25,0.75,0.35,0,0,674.9,552.87,264.2,264.2,0.0,0.0,0.0,302.67,0.0,0.0,0.0,1079.9999981250005,14.0,0.0,122.03,0.0,122.03,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
236,2025-07-16 10:45:00,0.25,0.75,0.35,0,0,686.5,562.316,272.6,272.6,0.0,0.0,0.0,304.45811,0.0,0.0,0.0,1079.9999981250005,14.84210526,0.0,124.184,0.0,124.184,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
237,2025-07-16 11:00:00,0.25,0.68,0.35,0,0,684.5,606.65,153.9,153.9,0.0,0.0,0.0,520.00789,0.0,0.0,0.0,1079.9999981250005,67.1578947,0.0,77.85,0.0,77.85,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
238,2025-07-16 11:15:00,0.25,0.68,0.35,0,0,699.9,619.766,157.1,157.1,0.0,0.0,0.0,539.82943,0.0,0.0,0.0,1079.9999981250005,77.1634349,0.0,80.134,0.0,80.134,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
239,2025-07-16 11:30:00,0.25,0.68,0.35,0,0,710.1,627.95,159.7,159.7,0.0,0.0,0.0,552.17271,0.0,0.0,0.0,1079.9999981250005,83.8227147,0.0,82.15,0.0,82.15,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
240,2025-07-16 11:45:00,0.25,0.68,0.35,0,0,718.9,635.254,161.6,161.6,0.0,0.0,0.0,562.754,0.0,0.0,0.0,1079.9999981250005,89.0,0.0,83.646,0.0,83.646,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
241,2025-07-16 12:00:00,0.25,0.68,0.35,0,0,686.0,602.876,162.7,162.7,0.0,0.0,0.0,508.176,0.0,0.0,0.0,1079.9999981250005,68.00000004,0.0,83.124,0.0,83.124,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
242,2025-07-16 12:15:00,0.25,0.68,0.35,0,0,680.8,598.978,163.0,163.0,0.0,0.0,0.0,529.078,0.0,0.0,0.0,1079.9999981250005,93.0,0.0,81.822,0.0,81.822,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
243,2025-07-16 12:30:00,0.25,0.68,0.35,0,0,663.8,584.928,162.7,162.7,0.0,0.0,0.0,504.228,0.0,0.0,0.0,1079.9999981250005,82.0,0.0,78.872,0.0,78.872,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
244,2025-07-16 12:45:00,0.25,0.68,0.35,0,0,660.9,581.99,161.6,161.6,0.0,0.0,0.0,509.39,0.0,0.0,0.0,1079.9999981250005,89.0,0.0,78.91,0.0,78.91,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
245,2025-07-16 13:00:00,0.25,0.68,0.35,0,0,648.8,573.298,159.7,159.7,0.0,0.0,0.0,502.598,0.0,0.0,0.0,1079.9999981250005,89.0,0.0,75.502,0.0,75.502,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
246,2025-07-16 13:15:00,0.25,0.68,0.35,0,0,662.0,584.058,157.1,157.1,0.0,0.0,0.0,523.058,0.0,0.0,0.0,1079.9999981250005,96.0,0.0,77.942,0.0,77.942,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
247,2025-07-16 13:30:00,0.25,0.68,0.35,0,0,664.7,588.416,153.9,153.9,0.0,0.0,0.0,530.516,0.0,0.0,0.0,1079.9999981250005,96.0,0.0,76.284,0.0,76.284,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
248,2025-07-16 13:45:00,0.25,0.68,0.35,0,0,658.5,580.814,149.9,149.9,0.0,0.0,0.0,512.814,0.0,0.0,0.0,1079.9999981250005,82.0,0.0,77.68599999999999,0.0,77.68599999999999,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
249,2025-07-16 14:00:00,0.25,0.68,0.35,0,0,694.5,616.97,145.3,145.3,0.0,0.0,0.0,549.56474,0.0,0.0,0.0,1079.9999981250005,77.8947368,0.0,77.53,0.0,77.53,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
250,2025-07-16 14:15:00,0.25,0.68,0.35,0,0,717.5,636.808,254.7,254.7,0.0,0.0,0.0,469.05537,0.0,0.0,0.0,1079.9999981250005,86.9473684,0.0,80.69200000000001,0.0,80.69200000000001,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
251,2025-07-16 14:30:00,0.25,0.68,0.35,0,0,722.3,640.41,244.1,244.1,0.0,0.0,0.0,481.31,0.0,0.0,0.0,1079.9999981250005,85.0,0.0,81.89,0.0,81.89,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
252,2025-07-16 14:45:00,0.25,0.68,0.35,0,0,730.8,648.5,232.6,232.6,0.0,0.0,0.0,494.63684,0.0,0.0,0.0,1079.9999981250005,78.73684211,0.0,82.3,0.0,82.3,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
253,2025-07-16 15:00:00,0.25,0.82,0.35,1,0,733.6,600.9780000000001,220.1,220.1,0.0,0.0,0.0,371.498,0.0,0.0,0.0,1079.9999981250005,0.0,9.28,132.622,0.0,132.622,0.0,null,【协同】外购电；EV放电；建筑移位；光伏高消纳
254,2025-07-16 15:15:00,0.25,0.82,0.35,1,0,742.3,608.42,206.9,206.9,0.0,0.0,0.0,391.62,0.0,0.0,0.0,1079.9999981250005,0.0,10.0,133.88,0.0,133.88,0.0,null,【协同】外购电；EV放电；建筑移位；光伏高消纳
255,2025-07-16 15:30:00,0.25,0.82,0.35,1,0,727.2,594.4180000000001,192.9,192.9,0.0,0.0,0.0,401.618,0.0,0.0,0.0,1079.9999981250005,0.0,0.0,132.78199999999998,0.0,132.78199999999998,0.0,null,【协同】外购电；建筑移位；光伏高消纳
256,2025-07-16 15:45:00,0.25,0.82,0.35,1,0,739.9,605.88,178.3,178.3,0.0,0.0,0.0,427.58,0.0,0.0,0.0,1079.9999981250005,0.0,0.0,134.02,0.0,134.02,0.0,null,【协同】外购电；建筑移位；光伏高消纳
257,2025-07-16 16:00:00,0.25,0.82,0.35,1,0,744.0,607.8779999999999,163.2,163.2,0.0,0.0,0.0,444.578,0.0,0.0,0.0,1079.9999981250005,0.0,0.0,136.122,0.0,136.122,0.0,null,【协同】外购电；建筑移位；光伏高消纳
258,2025-07-16 16:15:00,0.25,0.82,0.35,1,0,728.5,595.748,147.8,147.8,0.0,0.0,0.0,447.848,0.0,0.0,0.0,1079.9999981250005,0.0,0.0,132.752,0.0,132.752,0.0,null,【协同】外购电；建筑移位；光伏高消纳
259,2025-07-16 16:30:00,0.25,0.82,0.35,1,0,743.4,606.6379999999999,132.1,132.1,0.0,0.0,0.0,474.638,0.0,0.0,0.0,1079.9999981250005,0.0,0.0,136.762,0.0,136.762,0.0,null,【协同】外购电；建筑移位；光伏高消纳
260,2025-07-16 16:45:00,0.25,0.82,0.35,1,0,731.3,597.3059999999999,116.3,116.3,0.0,0.0,0.0,481.106,0.0,0.0,0.0,1079.9999981250005,0.0,0.0,133.994,0.0,133.994,0.0,null,【协同】外购电；建筑移位；光伏高消纳
261,2025-07-16 17:00:00,0.25,1.28,0.35,1,0,721.0,592.41,100.5,100.5,0.0,0.0,0.0,436.91,0.0,0.0,0.0,1079.9999981250005,0.0,55.0,128.59,0.0,128.59,0.0,null,【协同】外购电；EV放电；建筑移位；光伏高消纳
262,2025-07-16 17:15:00,0.25,1.28,0.35,1,0,709.7,583.6700000000001,84.9,84.9,0.0,0.0,0.0,443.77,0.0,0.0,0.0,1079.9999981250005,0.0,55.0,126.03,0.0,126.03,0.0,null,【协同】外购电；EV放电；建筑移位；光伏高消纳
263,2025-07-16 17:30:00,0.25,1.28,0.35,1,0,673.1,554.092,69.7,69.7,0.0,0.0,0.0,433.292,0.0,0.0,0.0,1079.9999981250005,0.0,51.1,119.008,0.0,119.008,0.0,null,【协同】外购电；EV放电；建筑移位；光伏高消纳
264,2025-07-16 17:45:00,0.25,1.28,0.35,1,0,649.1,535.726,54.9,54.9,0.0,0.0,0.0,139.926,0.0,0.0,300.0,1001.0526297039479,0.0,41.0,113.374,0.0,113.374,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
