slot_id,timestamp,delta_t_h,price_buy_yuan_per_kwh,price_sell_yuan_per_kwh,is_price_peak_slot,is_price_valley_slot,native_load_kw,adjusted_load_kw,pv_available_kw,pv_use_kw,pv_to_ess_kw,pv_export_kw,pv_curtail_kw,grid_import_kw,grid_export_kw,ess_charge_kw,ess_discharge_kw,ess_energy_end_kwh,ev_charge_kw,ev_discharge_kw,building_shift_kw,building_recover_kw,building_flex_net_kw,load_shed_kw,ev_aggregate_energy_kwh,dispatch_summary_zh
607,2025-07-20 07:30:00,0.25,0.4,0.35,0,1,358.1,358.1,127.9,127.9,0.0,0.0,0.0,230.2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
608,2025-07-20 07:45:00,0.25,0.4,0.35,0,1,364.6,364.6,148.0,148.0,0.0,0.0,0.0,216.6,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
609,2025-07-20 08:00:00,0.25,0.62,0.35,0,0,413.2,413.2,168.1,168.1,0.0,0.0,0.0,245.1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
610,2025-07-20 08:15:00,0.25,0.62,0.35,0,0,417.7,417.7,188.1,188.1,0.0,0.0,0.0,229.6,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
611,2025-07-20 08:30:00,0.25,0.62,0.35,0,0,437.0,437.0,207.8,207.8,0.0,0.0,0.0,229.2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
612,2025-07-20 08:45:00,0.25,0.62,0.35,0,0,437.9,444.9,227.0,227.0,0.0,0.0,0.0,217.9,0.0,0.0,0.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
613,2025-07-20 09:00:00,0.25,0.62,0.35,0,0,433.2,440.2,245.5,245.5,0.0,0.0,0.0,194.7,0.0,0.0,0.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
614,2025-07-20 09:15:00,0.25,0.62,0.35,0,0,458.5,465.5,263.3,263.3,0.0,0.0,0.0,202.2,0.0,0.0,0.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
615,2025-07-20 09:30:00,0.25,0.62,0.35,0,0,464.4,471.4,280.2,280.2,0.0,0.0,0.0,191.2,0.0,0.0,0.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
616,2025-07-20 09:45:00,0.25,0.62,0.35,0,0,471.3,478.3,296.0,296.0,0.0,0.0,0.0,182.3,0.0,0.0,0.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
617,2025-07-20 10:00:00,0.25,0.62,0.35,0,0,473.9,480.9,310.7,310.7,0.0,0.0,0.0,170.2,0.0,0.0,0.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
618,2025-07-20 10:15:00,0.25,0.62,0.35,0,0,490.8,504.8,324.2,324.2,0.0,0.0,0.0,180.6,0.0,0.0,0.0,120.0,14.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
619,2025-07-20 10:30:00,0.25,0.62,0.35,0,0,477.8,491.8,336.3,336.3,0.0,0.0,0.0,155.5,0.0,0.0,0.0,120.0,14.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
620,2025-07-20 10:45:00,0.25,0.62,0.35,0,0,488.1,509.1,346.9,346.9,0.0,0.0,0.0,162.20000000000005,0.0,0.0,0.0,120.0,21.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
621,2025-07-20 11:00:00,0.25,0.62,0.35,0,0,505.3,537.3,356.1,356.1,0.0,0.0,0.0,181.19999999999996,0.0,0.0,0.0,120.0,32.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
622,2025-07-20 11:15:00,0.25,0.62,0.35,0,0,497.2,547.5043478260869,363.6,363.6,0.0,0.0,0.0,183.9043478260869,0.0,0.0,0.0,120.0,50.30434782608695,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
623,2025-07-20 11:30:00,0.25,0.62,0.35,0,0,492.6,539.6,369.6,369.6,0.0,0.0,0.0,170.0,0.0,0.0,0.0,120.0,47.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
624,2025-07-20 11:45:00,0.25,0.62,0.35,0,0,506.8,553.8,373.9,373.9,0.0,0.0,0.0,179.89999999999998,0.0,0.0,0.0,120.0,47.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
625,2025-07-20 12:00:00,0.25,0.62,0.35,0,0,513.4,571.4,376.4,376.4,0.0,0.0,0.0,195.0,0.0,0.0,0.0,120.0,58.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
626,2025-07-20 12:15:00,0.25,0.62,0.35,0,0,516.4,567.4,377.3,377.3,0.0,0.0,0.0,190.1,0.0,0.0,0.0,120.0,51.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
627,2025-07-20 12:30:00,0.25,0.62,0.35,0,0,528.7,579.7,376.4,376.4,0.0,0.0,0.0,203.30000000000007,0.0,0.0,0.0,120.0,51.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
628,2025-07-20 12:45:00,0.25,0.62,0.35,0,0,514.1,565.1,373.9,373.9,0.0,0.0,0.0,191.20000000000005,0.0,0.0,0.0,120.0,51.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
629,2025-07-20 13:00:00,0.25,0.62,0.35,0,0,523.6,571.9913043478261,369.6,369.6,0.0,0.0,0.0,202.3913043478261,0.0,0.0,0.0,120.0,48.39130434782608,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
630,2025-07-20 13:15:00,0.25,0.62,0.35,0,0,512.0,547.7391304347825,363.6,363.6,0.0,0.0,0.0,184.1391304347825,0.0,0.0,0.0,120.0,35.73913043478256,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
631,2025-07-20 13:30:00,0.25,0.62,0.35,0,0,539.2,570.4608695652174,356.1,356.1,0.0,0.0,0.0,214.3608695652174,0.0,0.0,0.0,120.0,31.26086956521737,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
632,2025-07-20 13:45:00,0.25,0.62,0.35,0,0,535.8,557.2347826086956,346.9,346.9,0.0,0.0,0.0,210.3347826086956,0.0,0.0,0.0,120.0,21.434782608695613,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
633,2025-07-20 14:00:00,0.25,0.62,0.35,0,0,529.5,540.5,336.3,336.3,0.0,0.0,0.0,204.2,0.0,0.0,0.0,120.0,11.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
634,2025-07-20 14:15:00,0.25,0.62,0.35,0,0,522.7,533.7,324.2,324.2,0.0,0.0,0.0,209.50000000000009,0.0,0.0,0.0,120.0,11.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
635,2025-07-20 14:30:00,0.25,0.62,0.35,0,0,528.1,539.1,310.7,310.7,0.0,0.0,0.0,228.40000000000003,0.0,0.0,0.0,120.0,11.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
636,2025-07-20 14:45:00,0.25,0.62,0.35,0,0,516.8,519.7130434782607,296.0,296.0,0.0,0.0,0.0,223.71304347826072,0.0,0.0,0.0,120.0,2.913043478260815,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
637,2025-07-20 15:00:00,0.25,0.62,0.35,0,0,526.6,526.6,280.2,280.2,0.0,0.0,0.0,246.40000000000003,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
638,2025-07-20 15:15:00,0.25,0.62,0.35,0,0,521.7,521.7,263.3,263.3,0.0,0.0,0.0,258.40000000000003,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
639,2025-07-20 15:30:00,0.25,0.62,0.35,0,0,526.6,526.6,245.5,245.5,0.0,0.0,0.0,281.1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
640,2025-07-20 15:45:00,0.25,0.62,0.35,0,0,514.2,514.2,227.0,227.0,0.0,0.0,0.0,287.20000000000005,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
641,2025-07-20 16:00:00,0.25,0.62,0.35,0,0,509.1,509.1,207.8,207.8,0.0,0.0,0.0,301.3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
642,2025-07-20 16:15:00,0.25,0.62,0.35,0,0,505.2,505.2,188.1,188.1,0.0,0.0,0.0,317.1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
643,2025-07-20 16:30:00,0.25,0.62,0.35,0,0,507.3,507.3,168.1,168.1,0.0,0.0,0.0,339.20000000000005,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
644,2025-07-20 16:45:00,0.25,0.62,0.35,0,0,514.1,514.1,148.0,148.0,0.0,0.0,0.0,366.1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
645,2025-07-20 17:00:00,0.25,0.62,0.35,0,0,502.3,502.3,127.9,127.9,0.0,0.0,0.0,374.4,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
646,2025-07-20 17:15:00,0.25,0.62,0.35,0,0,487.6,487.6,108.1,108.1,0.0,0.0,0.0,379.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
647,2025-07-20 17:30:00,0.25,0.62,0.35,0,0,470.0,470.0,88.6,88.6,0.0,0.0,0.0,381.4,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
648,2025-07-20 17:45:00,0.25,0.62,0.35,0,0,472.1,472.1,69.9,69.9,0.0,0.0,0.0,402.2000000000001,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
649,2025-07-20 18:00:00,0.25,0.78,0.35,1,0,437.0,437.0,52.1,52.1,0.0,0.0,0.0,384.9,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
650,2025-07-20 18:15:00,0.25,0.78,0.35,1,0,438.0,438.0,35.5,35.5,0.0,0.0,0.0,402.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
651,2025-07-20 18:30:00,0.25,0.78,0.35,1,0,419.1,419.1,20.6,20.6,0.0,0.0,0.0,398.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
652,2025-07-20 18:45:00,0.25,0.78,0.35,1,0,412.2,412.2,8.1,8.1,0.0,0.0,0.0,404.1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
653,2025-07-20 19:00:00,0.25,0.78,0.35,1,0,427.6,427.6,0.0,0.0,0.0,0.0,0.0,427.6,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
654,2025-07-20 19:15:00,0.25,0.78,0.35,1,0,418.5,418.5,0.0,0.0,0.0,0.0,0.0,418.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
655,2025-07-20 19:30:00,0.25,0.78,0.35,1,0,413.3,413.3,0.0,0.0,0.0,0.0,0.0,413.3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
656,2025-07-20 19:45:00,0.25,0.78,0.35,1,0,413.5,413.5,0.0,0.0,0.0,0.0,0.0,413.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
657,2025-07-20 20:00:00,0.25,0.78,0.35,1,0,404.8,404.8,0.0,0.0,0.0,0.0,0.0,404.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
658,2025-07-20 20:15:00,0.25,0.78,0.35,1,0,391.4,391.4,0.0,0.0,0.0,0.0,0.0,391.4,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
659,2025-07-20 20:30:00,0.25,0.78,0.35,1,0,399.9,399.9,0.0,0.0,0.0,0.0,0.0,399.9,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
660,2025-07-20 20:45:00,0.25,0.78,0.35,1,0,381.0,381.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
661,2025-07-20 21:00:00,0.25,0.55,0.35,0,0,361.0,361.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
662,2025-07-20 21:15:00,0.25,0.55,0.35,0,0,345.1,345.1,0.0,0.0,0.0,0.0,0.0,345.1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
663,2025-07-20 21:30:00,0.25,0.55,0.35,0,0,358.0,358.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
664,2025-07-20 21:45:00,0.25,0.55,0.35,0,0,355.7,355.7,0.0,0.0,0.0,0.0,0.0,355.7,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
665,2025-07-20 22:00:00,0.25,0.55,0.35,0,0,334.2,334.2,0.0,0.0,0.0,0.0,0.0,334.2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
666,2025-07-20 22:15:00,0.25,0.55,0.35,0,0,320.8,320.8,0.0,0.0,0.0,0.0,0.0,320.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
667,2025-07-20 22:30:00,0.25,0.55,0.35,0,0,321.5,321.5,0.0,0.0,0.0,0.0,0.0,321.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
668,2025-07-20 22:45:00,0.25,0.55,0.35,0,0,324.4,324.4,0.0,0.0,0.0,0.0,0.0,324.4,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
669,2025-07-20 23:00:00,0.25,0.55,0.35,0,0,309.1,309.1,0.0,0.0,0.0,0.0,0.0,309.1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
670,2025-07-20 23:15:00,0.25,0.55,0.35,0,0,314.7,314.7,0.0,0.0,0.0,0.0,0.0,314.7,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
671,2025-07-20 23:30:00,0.25,0.55,0.35,0,0,319.9,319.9,0.0,0.0,0.0,0.0,0.0,319.9,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
672,2025-07-20 23:45:00,0.25,0.55,0.35,0,0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
