slot_id,timestamp,date,price_buy_yuan_per_kwh,p1_ess_charge_kw,p1_ess_discharge_kw,bl_ess_charge_kw,bl_ess_discharge_kw
85,2025-07-14 21:00:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
86,2025-07-14 21:15:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
87,2025-07-14 21:30:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
88,2025-07-14 21:45:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
89,2025-07-14 22:00:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
90,2025-07-14 22:15:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
91,2025-07-14 22:30:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
92,2025-07-14 22:45:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
93,2025-07-14 23:00:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
94,2025-07-14 23:15:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
95,2025-07-14 23:30:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
96,2025-07-14 23:45:00,2025-07-14,0.72,0.0,0.0,0.0,0.0
97,2025-07-15 00:00:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
98,2025-07-15 00:15:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
99,2025-07-15 00:30:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
100,2025-07-15 00:45:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
101,2025-07-15 01:00:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
102,2025-07-15 01:15:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
103,2025-07-15 01:30:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
104,2025-07-15 01:45:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
105,2025-07-15 02:00:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
106,2025-07-15 02:15:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
107,2025-07-15 02:30:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
108,2025-07-15 02:45:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
109,2025-07-15 03:00:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
110,2025-07-15 03:15:00,2025-07-15,0.42,0.0,0.0,0.0,0.0
111,2025-07-15 03:30:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
112,2025-07-15 03:45:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
113,2025-07-15 04:00:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
114,2025-07-15 04:15:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
115,2025-07-15 04:30:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
116,2025-07-15 04:45:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
117,2025-07-15 05:00:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
118,2025-07-15 05:15:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
119,2025-07-15 05:30:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
120,2025-07-15 05:45:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
121,2025-07-15 06:00:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
122,2025-07-15 06:15:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
123,2025-07-15 06:30:00,2025-07-15,0.42,142.10526,0.0,0.0,0.0
124,2025-07-15 06:45:00,2025-07-15,0.42,300.0,0.0,0.0,0.0
125,2025-07-15 07:00:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
126,2025-07-15 07:15:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
127,2025-07-15 07:30:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
128,2025-07-15 07:45:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
129,2025-07-15 08:00:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
130,2025-07-15 08:15:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
131,2025-07-15 08:30:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
132,2025-07-15 08:45:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
133,2025-07-15 09:00:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
134,2025-07-15 09:15:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
135,2025-07-15 09:30:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
136,2025-07-15 09:45:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
137,2025-07-15 10:00:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
138,2025-07-15 10:15:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
139,2025-07-15 10:30:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
140,2025-07-15 10:45:00,2025-07-15,0.75,0.0,0.0,0.0,0.0
141,2025-07-15 11:00:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
142,2025-07-15 11:15:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
143,2025-07-15 11:30:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
144,2025-07-15 11:45:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
145,2025-07-15 12:00:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
146,2025-07-15 12:15:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
147,2025-07-15 12:30:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
148,2025-07-15 12:45:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
149,2025-07-15 13:00:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
150,2025-07-15 13:15:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
151,2025-07-15 13:30:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
152,2025-07-15 13:45:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
153,2025-07-15 14:00:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
154,2025-07-15 14:15:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
155,2025-07-15 14:30:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
156,2025-07-15 14:45:00,2025-07-15,0.68,0.0,0.0,0.0,0.0
157,2025-07-15 15:00:00,2025-07-15,0.82,0.0,0.0,0.0,0.0
158,2025-07-15 15:15:00,2025-07-15,0.82,0.0,0.0,0.0,0.0
159,2025-07-15 15:30:00,2025-07-15,0.82,0.0,0.0,0.0,0.0
160,2025-07-15 15:45:00,2025-07-15,0.82,0.0,0.0,0.0,0.0
161,2025-07-15 16:00:00,2025-07-15,0.82,0.0,0.0,0.0,0.0
162,2025-07-15 16:15:00,2025-07-15,0.82,0.0,0.0,0.0,0.0
163,2025-07-15 16:30:00,2025-07-15,0.82,0.0,0.0,0.0,0.0
164,2025-07-15 16:45:00,2025-07-15,0.82,0.0,0.0,0.0,0.0
165,2025-07-15 17:00:00,2025-07-15,1.28,0.0,48.0,0.0,0.0
166,2025-07-15 17:15:00,2025-07-15,1.28,0.0,0.0,0.0,0.0
167,2025-07-15 17:30:00,2025-07-15,1.28,0.0,0.0,0.0,0.0
168,2025-07-15 17:45:00,2025-07-15,1.28,0.0,0.0,0.0,0.0
169,2025-07-15 18:00:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
170,2025-07-15 18:15:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
171,2025-07-15 18:30:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
172,2025-07-15 18:45:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
173,2025-07-15 19:00:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
174,2025-07-15 19:15:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
175,2025-07-15 19:30:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
176,2025-07-15 19:45:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
177,2025-07-15 20:00:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
178,2025-07-15 20:15:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
179,2025-07-15 20:30:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
180,2025-07-15 20:45:00,2025-07-15,1.28,0.0,300.0,0.0,0.0
181,2025-07-15 21:00:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
182,2025-07-15 21:15:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
183,2025-07-15 21:30:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
184,2025-07-15 21:45:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
185,2025-07-15 22:00:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
186,2025-07-15 22:15:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
187,2025-07-15 22:30:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
188,2025-07-15 22:45:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
189,2025-07-15 23:00:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
190,2025-07-15 23:15:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
191,2025-07-15 23:30:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
192,2025-07-15 23:45:00,2025-07-15,0.72,0.0,0.0,0.0,0.0
193,2025-07-16 00:00:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
194,2025-07-16 00:15:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
195,2025-07-16 00:30:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
196,2025-07-16 00:45:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
197,2025-07-16 01:00:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
198,2025-07-16 01:15:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
199,2025-07-16 01:30:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
200,2025-07-16 01:45:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
201,2025-07-16 02:00:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
202,2025-07-16 02:15:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
203,2025-07-16 02:30:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
204,2025-07-16 02:45:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
205,2025-07-16 03:00:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
206,2025-07-16 03:15:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
207,2025-07-16 03:30:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
208,2025-07-16 03:45:00,2025-07-16,0.42,142.10526,0.0,0.0,0.0
209,2025-07-16 04:00:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
210,2025-07-16 04:15:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
211,2025-07-16 04:30:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
212,2025-07-16 04:45:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
213,2025-07-16 05:00:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
214,2025-07-16 05:15:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
215,2025-07-16 05:30:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
216,2025-07-16 05:45:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
217,2025-07-16 06:00:00,2025-07-16,0.42,0.0,0.0,0.0,0.0
218,2025-07-16 06:15:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
219,2025-07-16 06:30:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
220,2025-07-16 06:45:00,2025-07-16,0.42,300.0,0.0,0.0,0.0
221,2025-07-16 07:00:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
222,2025-07-16 07:15:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
223,2025-07-16 07:30:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
224,2025-07-16 07:45:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
225,2025-07-16 08:00:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
226,2025-07-16 08:15:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
227,2025-07-16 08:30:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
228,2025-07-16 08:45:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
229,2025-07-16 09:00:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
230,2025-07-16 09:15:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
231,2025-07-16 09:30:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
232,2025-07-16 09:45:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
233,2025-07-16 10:00:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
234,2025-07-16 10:15:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
235,2025-07-16 10:30:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
236,2025-07-16 10:45:00,2025-07-16,0.75,0.0,0.0,0.0,0.0
237,2025-07-16 11:00:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
238,2025-07-16 11:15:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
239,2025-07-16 11:30:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
240,2025-07-16 11:45:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
241,2025-07-16 12:00:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
242,2025-07-16 12:15:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
243,2025-07-16 12:30:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
244,2025-07-16 12:45:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
245,2025-07-16 13:00:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
246,2025-07-16 13:15:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
247,2025-07-16 13:30:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
248,2025-07-16 13:45:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
249,2025-07-16 14:00:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
250,2025-07-16 14:15:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
251,2025-07-16 14:30:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
252,2025-07-16 14:45:00,2025-07-16,0.68,0.0,0.0,0.0,0.0
253,2025-07-16 15:00:00,2025-07-16,0.82,0.0,0.0,0.0,0.0
254,2025-07-16 15:15:00,2025-07-16,0.82,0.0,0.0,0.0,0.0
255,2025-07-16 15:30:00,2025-07-16,0.82,0.0,0.0,0.0,0.0
256,2025-07-16 15:45:00,2025-07-16,0.82,0.0,0.0,0.0,0.0
257,2025-07-16 16:00:00,2025-07-16,0.82,0.0,0.0,0.0,0.0
258,2025-07-16 16:15:00,2025-07-16,0.82,0.0,0.0,0.0,0.0
259,2025-07-16 16:30:00,2025-07-16,0.82,0.0,0.0,0.0,0.0
260,2025-07-16 16:45:00,2025-07-16,0.82,0.0,0.0,0.0,0.0
261,2025-07-16 17:00:00,2025-07-16,1.28,0.0,0.0,0.0,0.0
262,2025-07-16 17:15:00,2025-07-16,1.28,0.0,0.0,0.0,0.0
263,2025-07-16 17:30:00,2025-07-16,1.28,0.0,0.0,0.0,0.0
264,2025-07-16 17:45:00,2025-07-16,1.28,0.0,300.0,0.0,0.0
