timestamp,native_total_load_kw,P_pv_use_kw,P_pv_curtail_kw,P_buy_kw,P_sell_kw,P_ess_ch_kw,P_ess_dis_kw,E_ess_kwh,buy_price_cny_per_kwh,sell_price_cny_per_kwh,grid_carbon_kg_per_kwh,office_building_native_kw,office_building_shift_out_kw,office_building_recover_kw,office_building_shed_kw,office_building_backlog_kwh,office_building_served_kw,wet_lab_native_kw,wet_lab_shift_out_kw,wet_lab_recover_kw,wet_lab_shed_kw,wet_lab_backlog_kwh,wet_lab_served_kw,teaching_center_native_kw,teaching_center_shift_out_kw,teaching_center_recover_kw,teaching_center_shed_kw,teaching_center_backlog_kwh,teaching_center_served_kw,P_ev_ch_total_kw,P_ev_dis_total_kw,EV_connected_count,EV_discharging_count
2025-07-17 21:00:00,468.9,0.0,0.0,391.648,0.0,0.0,0.0,120.0,0.72,0.35,0.0,147.3,32.406,0.0,0.0,1480.557,114.894,234.7,18.776,0.0,0.0,799.448,215.92399999999998,86.9,26.07,0.0,0.0,794.0575,60.830000000000005,0.0,0.0,0,0
2025-07-17 21:15:00,469.6,0.0,0.0,393.57,0.0,0.0,0.0,120.0,0.72,0.35,0.0,141.0,31.02,0.0,0.0,1488.312,109.98,243.5,19.48,0.0,0.0,804.318,224.02,85.1,25.53,0.0,0.0,800.44,59.56999999999999,0.0,0.0,0,0
2025-07-17 21:30:00,469.0,0.0,0.0,393.028,0.0,0.0,0.0,120.0,0.72,0.35,0.0,145.8,32.076,0.0,0.0,1496.331,113.72400000000002,241.2,19.296,0.0,0.0,809.142,221.904,82.0,24.6,0.0,0.0,806.59,57.4,0.0,0.0,0,0
2025-07-17 21:45:00,439.5,0.0,0.0,368.408,0.0,0.0,0.0,120.0,0.72,0.35,0.0,133.3,29.326,0.0,0.0,1503.6625,103.97400000000002,227.7,18.216,0.0,0.0,813.696,209.48399999999998,78.5,23.55,0.0,0.0,812.4775,54.95,0.0,0.0,0,0
2025-07-17 22:00:00,434.1,0.0,0.0,363.776,0.0,0.0,0.0,120.0,0.72,0.35,0.0,128.7,28.314,0.0,0.0,1510.741,100.386,225.5,18.04,0.0,0.0,818.206,207.46,79.9,23.97,0.0,0.0,818.47,55.93000000000001,0.0,0.0,0,0
2025-07-17 22:15:00,424.70000000000005,0.0,0.0,355.35,0.0,0.0,0.0,120.0,0.72,0.35,0.0,133.4,29.348,0.0,0.0,1518.078,104.052,215.4,17.232,0.0,0.0,822.514,198.168,75.9,22.77,0.0,0.0,824.1625,53.13000000000001,0.0,0.0,0,0
2025-07-17 22:30:00,408.90000000000003,0.0,0.0,343.576,0.0,0.0,0.0,120.0,0.72,0.35,0.0,115.4,25.388,0.0,0.0,1524.425,90.012,218.7,17.496,0.0,0.0,826.888,201.20399999999998,74.8,22.44,0.0,0.0,829.7725,52.36,0.0,0.0,0,0
2025-07-17 22:45:00,422.6,0.0,0.0,353.256,0.0,0.0,0.0,120.0,0.72,0.35,0.0,125.6,27.632,0.0,0.0,1531.333,97.96799999999999,215.4,17.232,0.0,0.0,831.196,198.168,81.6,24.48,0.0,0.0,835.8925,57.11999999999999,0.0,0.0,0,0
2025-07-17 23:00:00,411.90000000000003,0.0,0.0,346.004,0.0,0.0,0.0,120.0,0.72,0.35,0.0,121.7,26.774,0.0,0.0,1538.0265,94.926,217.9,17.432,0.0,0.0,835.554,200.46800000000002,72.3,21.69,0.0,0.0,841.315,50.61,0.0,0.0,0,0
2025-07-17 23:15:00,426.79999999999995,0.0,0.0,358.12,0.0,0.0,0.0,120.0,0.72,0.35,0.0,121.6,26.752,0.0,0.0,1544.7145,94.848,225.6,18.048,0.0,0.0,840.066,207.552,79.6,23.88,0.0,0.0,847.285,55.72,0.0,0.0,0,0
2025-07-17 23:30:00,396.4,0.0,0.0,333.814,0.0,0.0,0.0,120.0,0.72,0.35,0.0,111.0,24.42,0.0,0.0,1550.8195,86.58,215.7,17.256,0.0,0.0,844.38,198.444,69.7,20.91,0.0,0.0,852.5125,48.790000000000006,0.0,0.0,0,0
2025-07-17 23:45:00,397.3,0.0,0.0,334.056,0.0,0.0,0.0,120.0,0.72,0.35,0.0,114.4,25.168,0.0,0.0,1557.1115,89.232,212.7,17.016,0.0,0.0,848.634,195.684,70.2,21.06,0.0,0.0,857.7775,49.14,0.0,0.0,0,0
2025-07-18 00:00:00,361.9,0.0,0.0,525.4,0.0,0.0,0.0,120.0,0.42,0.35,0.0,102.9,0.0,84.0,0.0,1537.1115,186.9,202.6,0.0,25.5,0.0,842.384,228.1,56.4,0.0,54.0,0.0,845.2775,110.4,0.0,0.0,0,0
2025-07-18 00:15:00,391.0,0.0,0.0,554.5,0.0,0.0,0.0,120.0,0.42,0.35,0.0,112.1,0.0,84.0,0.0,1517.1115,196.1,215.3,0.0,25.5,0.0,836.134,240.8,63.6,0.0,54.0,0.0,832.7775,117.6,0.0,0.0,0,0
2025-07-18 00:30:00,373.4,0.0,0.0,536.9,0.0,0.0,0.0,120.0,0.42,0.35,0.0,106.9,0.0,84.0,0.0,1497.1115,190.9,200.6,0.0,25.5,0.0,829.884,226.1,65.9,0.0,54.0,0.0,820.2775,119.9,0.0,0.0,0,0
2025-07-18 00:45:00,380.20000000000005,0.0,0.0,543.7,0.0,0.0,0.0,120.0,0.42,0.35,0.0,109.9,0.0,84.0,0.0,1477.1115,193.9,205.9,0.0,25.5,0.0,823.634,231.4,64.4,0.0,54.0,0.0,807.7775,118.4,0.0,0.0,0,0
2025-07-18 01:00:00,371.70000000000005,0.0,0.0,535.2,0.0,0.0,0.0,120.0,0.42,0.35,0.0,101.7,0.0,84.0,0.0,1457.1115,185.7,203.9,0.0,25.5,0.0,817.384,229.4,66.1,0.0,54.0,0.0,795.2775,120.1,0.0,0.0,0,0
2025-07-18 01:15:00,378.8,0.0,0.0,542.3,0.0,0.0,0.0,120.0,0.42,0.35,0.0,101.8,0.0,84.0,0.0,1437.1115,185.8,212.8,0.0,25.5,0.0,811.134,238.3,64.2,0.0,54.0,0.0,782.7775,118.2,0.0,0.0,0,0
2025-07-18 01:30:00,362.59999999999997,0.0,0.0,526.1,0.0,0.0,0.0,120.0,0.42,0.35,0.0,102.0,0.0,84.0,0.0,1417.1115,186.0,192.9,0.0,25.5,0.0,804.884,218.4,67.7,0.0,54.0,0.0,770.2775,121.7,0.0,0.0,0,0
2025-07-18 01:45:00,375.70000000000005,0.0,0.0,539.2,0.0,0.0,0.0,120.0,0.42,0.35,0.0,103.9,0.0,84.0,0.0,1397.1115,187.9,205.3,0.0,25.5,0.0,798.634,230.8,66.5,0.0,54.0,0.0,757.7775,120.5,0.0,0.0,0,0
2025-07-18 02:00:00,373.09999999999997,0.0,0.0,536.6,0.0,0.0,0.0,120.0,0.42,0.35,0.0,102.9,0.0,84.0,0.0,1377.1115,186.9,209.0,0.0,25.5,0.0,792.384,234.5,61.2,0.0,54.0,0.0,745.2775,115.2,0.0,0.0,0,0
2025-07-18 02:15:00,371.79999999999995,0.0,0.0,535.3,0.0,0.0,0.0,120.0,0.42,0.35,0.0,99.6,0.0,84.0,0.0,1357.1115,183.6,207.3,0.0,25.5,0.0,786.134,232.8,64.9,0.0,54.0,0.0,732.7775,118.9,0.0,0.0,0,0
2025-07-18 02:30:00,373.6,0.0,0.0,537.1,0.0,0.0,0.0,120.0,0.42,0.35,0.0,109.7,0.0,84.0,0.0,1337.1115,193.7,201.3,0.0,25.5,0.0,779.884,226.8,62.6,0.0,54.0,0.0,720.2775,116.6,0.0,0.0,0,0
2025-07-18 02:45:00,374.7,0.0,0.0,538.2,0.0,0.0,0.0,120.0,0.42,0.35,0.0,109.6,0.0,84.0,0.0,1317.1115,193.6,199.9,0.0,25.5,0.0,773.634,225.4,65.2,0.0,54.0,0.0,707.7775,119.2,0.0,0.0,0,0
2025-07-18 03:00:00,377.59999999999997,0.0,0.0,541.1,0.0,0.0,0.0,120.0,0.42,0.35,0.0,107.8,0.0,84.0,0.0,1297.1115,191.8,205.9,0.0,25.5,0.0,767.384,231.4,63.9,0.0,54.0,0.0,695.2775,117.9,0.0,0.0,0,0
2025-07-18 03:15:00,361.09999999999997,0.0,0.0,524.6,0.0,0.0,0.0,120.0,0.42,0.35,0.0,105.3,0.0,84.0,0.0,1277.1115,189.3,199.6,0.0,25.5,0.0,761.134,225.1,56.2,0.0,54.0,0.0,682.7775,110.2,0.0,0.0,0,0
2025-07-18 03:30:00,363.79999999999995,0.0,0.0,827.3,0.0,300.0,0.0,191.25,0.42,0.35,0.0,108.6,0.0,84.0,0.0,1257.1115,192.6,193.2,0.0,25.5,0.0,754.884,218.7,62.0,0.0,54.0,0.0,670.2775,116.0,0.0,0.0,0,0
2025-07-18 03:45:00,381.1,0.0,0.0,844.6,0.0,300.0,0.0,262.5,0.42,0.35,0.0,113.2,0.0,84.0,0.0,1237.1115,197.2,205.1,0.0,25.5,0.0,748.634,230.6,62.8,0.0,54.0,0.0,657.7775,116.8,0.0,0.0,0,0
2025-07-18 04:00:00,374.90000000000003,0.0,0.0,838.4,0.0,300.0,0.0,333.75,0.42,0.35,0.0,110.5,0.0,84.0,0.0,1217.1115,194.5,201.8,0.0,25.5,0.0,742.384,227.3,62.6,0.0,54.0,0.0,645.2775,116.6,0.0,0.0,0,0
2025-07-18 04:15:00,376.70000000000005,0.0,0.0,840.2,0.0,300.0,0.0,405.0,0.42,0.35,0.0,101.2,0.0,84.0,0.0,1197.1115,185.2,205.6,0.0,25.5,0.0,736.134,231.1,69.9,0.0,54.0,0.0,632.7775,123.9,0.0,0.0,0,0
2025-07-18 04:30:00,367.8,0.0,0.0,831.3,0.0,300.0,0.0,476.25,0.42,0.35,0.0,104.0,0.0,84.0,0.0,1177.1115,188.0,203.5,0.0,25.5,0.0,729.884,229.0,60.3,0.0,54.0,0.0,620.2775,114.3,0.0,0.0,0,0
2025-07-18 04:45:00,383.70000000000005,0.0,0.0,847.2,0.0,300.0,0.0,547.5,0.42,0.35,0.0,104.7,0.0,84.0,0.0,1157.1115,188.7,204.4,0.0,25.5,0.0,723.634,229.9,74.6,0.0,54.0,0.0,607.7775,128.6,0.0,0.0,0,0
2025-07-18 05:00:00,373.5,0.0,0.0,837.0,0.0,300.0,0.0,618.75,0.42,0.35,0.0,102.0,0.0,84.0,0.0,1137.1115,186.0,203.1,0.0,25.5,0.0,717.384,228.6,68.4,0.0,54.0,0.0,595.2775,122.4,0.0,0.0,0,0
2025-07-18 05:15:00,372.5,0.0,0.0,836.0,0.0,300.0,0.0,690.0,0.42,0.35,0.0,99.2,0.0,84.0,0.0,1117.1115,183.2,210.3,0.0,25.5,0.0,711.134,235.8,63.0,0.0,54.0,0.0,582.7775,117.0,0.0,0.0,0,0
2025-07-18 05:30:00,384.3,0.0,0.0,847.8,0.0,300.0,0.0,761.25,0.42,0.35,0.0,109.3,0.0,84.0,0.0,1097.1115,193.3,206.2,0.0,25.5,0.0,704.884,231.7,68.8,0.0,54.0,0.0,570.2775,122.8,0.0,0.0,0,0
2025-07-18 05:45:00,380.5,11.3,0.0,832.7,0.0,300.0,0.0,832.5,0.42,0.35,0.0,108.4,0.0,84.0,0.0,1077.1115,192.4,209.6,0.0,25.5,0.0,698.634,235.1,62.5,0.0,54.0,0.0,557.7775,116.5,0.0,0.0,0,0
2025-07-18 06:00:00,408.40000000000003,28.9,0.0,843.0,0.0,300.0,0.0,903.75,0.42,0.35,0.0,124.1,0.0,84.0,0.0,1057.1115,208.1,220.5,0.0,25.5,0.0,692.384,246.0,63.8,0.0,54.0,0.0,545.2775,117.8,0.0,0.0,0,0
2025-07-18 06:15:00,425.7,49.7,0.0,839.5,0.0,300.0,0.0,975.0,0.42,0.35,0.0,127.9,0.0,84.0,0.0,1037.1115,211.9,236.0,0.0,25.5,0.0,686.134,261.5,61.8,0.0,54.0,0.0,532.7775,115.8,0.0,0.0,0,0
2025-07-18 06:30:00,436.9,72.9,0.0,669.60526,0.0,142.10526,0.0,1008.75,0.42,0.35,0.0,139.5,0.0,84.0,0.0,1017.1115,223.5,230.4,0.0,25.5,0.0,679.884,255.9,67.0,0.0,54.0,0.0,520.2775,121.0,0.0,0.0,0,0
2025-07-18 06:45:00,442.5,97.8,0.0,808.2,0.0,300.0,0.0,1080.0,0.42,0.35,0.0,141.5,0.0,84.0,0.0,997.1115,225.5,232.6,0.0,25.5,0.0,673.634,258.1,68.4,0.0,54.0,0.0,507.7775,122.4,0.0,0.0,0,0
2025-07-18 07:00:00,488.40000000000003,124.1,0.0,284.182,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,161.5,35.53,0.0,0.0,1005.994,125.97,243.1,19.448,0.0,0.0,678.496,223.652,83.8,25.14,0.0,0.0,514.0625,58.66,0.0,0.0,1,0
2025-07-18 07:15:00,490.20000000000005,151.3,0.0,258.19,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,155.9,34.298,0.0,0.0,1014.5685,121.602,244.9,19.592,0.0,0.0,683.394,225.308,89.4,26.82,0.0,0.0,520.7675,62.580000000000005,0.0,0.0,1,0
2025-07-18 07:30:00,514.5,179.1,0.0,247.966,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,170.4,37.488,0.0,0.0,1023.9405,132.912,242.2,19.376,0.0,0.0,688.238,222.82399999999998,101.9,30.57,0.0,0.0,528.41,71.33000000000001,0.0,0.0,1,0
2025-07-18 07:45:00,522.1,207.2,0.0,225.476,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,174.3,38.346,0.0,0.0,1033.527,135.954,242.1,19.368,0.0,0.0,693.08,222.732,105.7,31.71,0.0,0.0,536.3375,73.99000000000001,0.0,0.0,1,0
2025-07-18 08:00:00,558.7,235.4,0.0,233.516,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,192.6,42.372,0.0,0.0,1044.12,150.228,251.9,20.152,0.0,0.0,698.118,231.748,114.2,34.26,0.0,0.0,544.9025,79.94,7.0,0.0,3,0
2025-07-18 08:15:00,582.3,263.4,0.0,221.302,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,200.3,44.066,0.0,0.0,1055.1365,156.234,259.4,20.752,0.0,0.0,703.306,238.64799999999997,122.6,36.78,0.0,0.0,554.0975,85.82,4.0,0.0,4,0
2025-07-18 08:30:00,600.3,290.9,0.0,204.936,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,198.7,43.714,0.0,0.0,1066.065,154.986,271.5,21.72,0.0,0.0,708.736,249.78,130.1,39.03,0.0,0.0,563.855,91.07,0.0,0.0,7,0
2025-07-18 08:45:00,631.0,317.7,0.0,201.774,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,217.3,47.806,0.0,0.0,1078.0165,169.49400000000003,274.5,21.96,0.0,0.0,714.226,252.54,139.2,41.76,0.0,0.0,574.295,97.44,0.0,0.0,7,0
2025-07-18 09:00:00,632.5,343.7,0.0,182.136,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,216.0,47.52,0.0,0.0,1089.8965,168.48,267.3,21.384,0.0,0.0,719.572,245.916,149.2,44.76,0.0,0.0,585.485,104.44,7.0,0.0,9,0
2025-07-18 09:15:00,644.9,368.6,0.0,174.154,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,224.6,49.412,0.0,0.0,1102.2495,175.188,269.8,21.584,0.0,0.0,724.968,248.216,150.5,45.15,0.0,0.0,596.7725,105.35,14.0,0.0,12,0
2025-07-18 09:30:00,658.5,392.2,0.0,162.278,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,227.4,50.028,0.0,0.0,1114.7565,177.372,278.8,22.304,0.0,0.0,730.544,256.49600000000004,152.3,45.69,0.0,0.0,608.195,106.61000000000001,14.0,0.0,13,0
2025-07-18 09:45:00,671.9,414.4,0.0,149.792,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,230.2,50.644,0.0,0.0,1127.4175,179.55599999999998,279.3,22.344,0.0,0.0,736.13,256.956,162.4,48.72,0.0,0.0,620.375,113.68,14.0,0.0,14,0
2025-07-18 10:00:00,674.9000000000001,435.0,0.0,132.152,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,236.0,51.92,0.0,0.0,1140.3975,184.07999999999998,281.1,22.488,0.0,0.0,741.752,258.612,157.8,47.34,0.0,0.0,632.21,110.46000000000001,14.0,0.0,15,0
2025-07-18 10:15:00,697.3000000000001,453.8,0.0,130.974,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,249.0,54.78,0.0,0.0,1154.0925,194.22,285.2,22.816,0.0,0.0,747.456,262.384,163.1,48.93,0.0,0.0,644.4425,114.16999999999999,14.0,0.0,15,0
2025-07-18 10:30:00,706.2,470.8,0.0,120.952,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,252.3,55.506,0.0,0.0,1167.969,196.794,287.4,22.992,0.0,0.0,753.204,264.40799999999996,166.5,49.95,0.0,0.0,656.93,116.55,14.0,0.0,16,1
2025-07-18 10:45:00,706.0,485.7,0.0,109.79121,0.0,0.0,0.0,1080.0,0.75,0.35,0.0,254.6,56.012,0.0,0.0,1181.972,198.588,290.9,23.272,0.0,0.0,759.022,267.628,160.5,48.15,0.0,0.0,668.9675,112.35,16.9252078,0.0,16,1
2025-07-18 11:00:00,705.8,498.5,0.0,283.98421,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,264.7,0.0,0.0,0.0,1181.972,264.7,282.1,0.0,0.0,0.0,759.022,282.1,159.0,0.0,0.0,0.0,668.9675,159.0,76.6842105,0.0,16,0
2025-07-18 11:15:00,724.0999999999999,509.1,0.0,300.63158,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,272.0,0.0,0.0,0.0,1181.972,272.0,292.9,0.0,0.0,0.0,759.022,292.9,159.2,0.0,0.0,0.0,668.9675,159.2,85.6315789,0.0,17,0
2025-07-18 11:30:00,732.6,517.4,0.0,327.2,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,276.4,0.0,0.0,0.0,1181.972,276.4,294.8,0.0,0.0,0.0,759.022,294.8,161.4,0.0,0.0,0.0,668.9675,161.4,112.0,0.0,17,0
2025-07-18 11:45:00,733.3,523.4,0.0,315.21579,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,285.3,0.0,0.0,0.0,1181.972,285.3,288.3,0.0,0.0,0.0,759.022,288.3,159.7,0.0,0.0,0.0,668.9675,159.7,105.3157894,0.0,17,0
2025-07-18 12:00:00,702.5,527.0,0.0,290.5,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,284.2,0.0,0.0,0.0,1181.972,284.2,292.7,0.0,0.0,0.0,759.022,292.7,125.6,0.0,0.0,0.0,668.9675,125.6,115.0,0.0,17,0
2025-07-18 12:15:00,692.0,528.2,0.0,278.8,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,271.2,0.0,0.0,0.0,1181.972,271.2,298.7,0.0,0.0,0.0,759.022,298.7,122.1,0.0,0.0,0.0,668.9675,122.1,115.0,0.0,17,0
2025-07-18 12:30:00,693.8,527.0,0.0,275.16842,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,262.6,0.0,0.0,0.0,1181.972,262.6,299.4,0.0,0.0,0.0,759.022,299.4,131.8,0.0,0.0,0.0,668.9675,131.8,108.3684211,0.0,17,0
2025-07-18 12:45:00,692.0,523.4,0.0,269.6,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,263.7,0.0,0.0,0.0,1181.972,263.7,297.0,0.0,0.0,0.0,759.022,297.0,131.3,0.0,0.0,0.0,668.9675,131.3,101.0,0.0,17,0
2025-07-18 13:00:00,690.5,517.4,0.0,285.46842,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,259.9,0.0,0.0,0.0,1181.972,259.9,301.5,0.0,0.0,0.0,759.022,301.5,129.1,0.0,0.0,0.0,668.9675,129.1,112.3684211,0.0,17,0
2025-07-18 13:15:00,676.5,509.1,0.0,292.87368,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,260.6,0.0,0.0,0.0,1181.972,260.6,285.0,0.0,0.0,0.0,759.022,285.0,130.9,0.0,0.0,0.0,668.9675,130.9,125.4736842,0.0,17,0
2025-07-18 13:30:00,677.0,498.5,0.0,294.81579,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,243.6,0.0,0.0,0.0,1181.972,243.6,300.7,0.0,0.0,0.0,759.022,300.7,132.7,0.0,0.0,0.0,668.9675,132.7,116.3157893,0.0,17,0
2025-07-18 13:45:00,700.1999999999999,485.7,0.0,332.5,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,259.9,0.0,0.0,0.0,1181.972,259.9,307.2,0.0,0.0,0.0,759.022,307.2,133.1,0.0,0.0,0.0,668.9675,133.1,118.0,0.0,17,0
2025-07-18 14:00:00,728.9,470.8,0.0,365.1,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,266.2,0.0,0.0,0.0,1181.972,266.2,301.8,0.0,0.0,0.0,759.022,301.8,160.9,0.0,0.0,0.0,668.9675,160.9,107.0,0.0,17,1
2025-07-18 14:15:00,736.7,453.8,0.0,375.9,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,261.0,0.0,0.0,0.0,1181.972,261.0,310.2,0.0,0.0,0.0,759.022,310.2,165.5,0.0,0.0,0.0,668.9675,165.5,93.0,0.0,16,1
2025-07-18 14:30:00,744.0999999999999,435.0,0.0,391.1,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,271.2,0.0,0.0,0.0,1181.972,271.2,299.9,0.0,0.0,0.0,759.022,299.9,173.0,0.0,0.0,0.0,668.9675,173.0,82.0,0.0,16,1
2025-07-18 14:45:00,732.0999999999999,414.4,0.0,412.93823,0.0,0.0,0.0,1080.0,0.68,0.35,0.0,272.5,0.0,0.0,0.0,1181.972,272.5,294.9,0.0,0.0,0.0,759.022,294.9,164.7,0.0,0.0,0.0,668.9675,164.7,95.23822709999999,0.0,16,1
2025-07-18 15:00:00,739.1999999999999,392.2,0.0,219.716,0.0,0.0,0.0,1080.0,0.82,0.35,0.0,275.4,60.588,0.0,0.0,1197.119,214.81199999999998,296.2,23.696,0.0,0.0,764.946,272.50399999999996,167.6,50.0,0.0,0.0,681.4675,117.6,7.0,0.0,15,0
2025-07-18 15:15:00,739.0,368.6,0.0,250.176,0.0,0.0,0.0,1080.0,0.82,0.35,0.0,277.6,61.072,0.0,0.0,1212.387,216.52800000000002,289.4,23.152,0.0,0.0,770.734,266.248,172.0,50.0,0.0,0.0,693.9675,122.0,14.0,0.0,15,0
2025-07-18 15:30:00,743.1,343.7,0.0,269.13758,0.0,0.0,0.0,1080.0,0.82,0.35,0.0,278.1,61.182,0.0,0.0,1227.6825,216.918,296.4,23.712,0.0,0.0,776.662,272.688,168.6,50.0,0.0,0.0,706.4675,118.6,4.6315789,0.0,15,0
2025-07-18 15:45:00,752.2,317.7,0.0,296.978,0.0,0.0,0.0,1080.0,0.82,0.35,0.0,293.1,64.482,0.0,0.0,1243.803,228.61800000000002,288.0,23.04,0.0,0.0,782.422,264.96,171.1,50.0,0.0,0.0,718.9675,121.1,0.0,0.0,15,0
2025-07-18 16:00:00,757.3,290.9,0.0,333.17723,0.0,0.0,0.0,1080.0,0.82,0.35,0.0,293.0,64.46,0.0,0.0,1259.918,228.54000000000002,297.0,23.76,0.0,0.0,788.362,273.24,167.3,50.0,0.0,0.0,731.4675,117.30000000000001,4.9972299,0.0,15,0
2025-07-18 16:15:00,758.6,263.4,0.0,357.37,0.0,0.0,0.0,1080.0,0.82,0.35,0.0,290.1,63.822,0.0,0.0,1275.8735,226.27800000000002,300.1,24.008,0.0,0.0,794.364,276.09200000000004,168.4,50.0,0.0,0.0,743.9675,118.4,0.0,0.0,13,0
2025-07-18 16:30:00,756.0999999999999,235.4,0.0,382.204,0.0,0.0,0.0,1080.0,0.82,0.35,0.0,299.8,65.956,0.0,0.0,1292.3625,233.844,292.5,23.4,0.0,0.0,800.214,269.1,163.8,49.14,0.0,0.0,756.2525,114.66000000000001,0.0,0.0,12,1
2025-07-18 16:45:00,748.2,207.2,0.0,404.022,0.0,0.0,0.0,1080.0,0.82,0.35,0.0,290.8,63.976,0.0,0.0,1308.3565,226.824,291.9,23.352,0.0,0.0,806.052,268.548,165.5,49.65,0.0,0.0,768.665,115.85,0.0,0.0,12,1
2025-07-18 17:00:00,728.6,179.1,0.0,53.38,0.0,0.0,300.0,1001.0526,1.28,0.35,0.0,304.0,66.88,0.0,0.0,1325.0765,237.12,287.0,22.96,0.0,0.0,811.792,264.04,137.6,41.28,0.0,0.0,778.985,96.32,0.0,65.0,10,8
2025-07-18 17:15:00,733.9999999999999,151.3,0.0,96.616,0.0,0.0,300.0,922.10526,1.28,0.35,0.0,311.9,68.618,0.0,0.0,1342.231,243.28199999999998,290.2,23.216,0.0,0.0,817.596,266.984,131.9,39.57,0.0,0.0,788.8775,92.33000000000001,0.0,54.68,8,7
2025-07-18 17:30:00,670.6999999999999,124.1,0.0,85.998,0.0,0.0,300.0,843.15789,1.28,0.35,0.0,262.2,57.684,0.0,0.0,1356.652,204.516,284.6,22.768,0.0,0.0,823.288,261.832,123.9,37.17,0.0,0.0,798.17,86.73,0.0,42.980000000000004,8,6
2025-07-18 17:45:00,668.6,97.8,0.0,122.924,0.0,0.0,300.0,764.21053,1.28,0.35,0.0,262.0,57.64,0.0,0.0,1371.062,204.36,285.2,22.816,0.0,0.0,828.992,262.384,121.4,36.42,0.0,0.0,807.275,84.98,0.0,31.0,8,4
2025-07-18 18:00:00,649.5999999999999,72.9,0.0,130.694,0.0,0.0,300.0,685.26316,1.28,0.35,0.0,257.3,56.606,0.0,0.0,1385.2135,200.69400000000002,269.5,21.56,0.0,0.0,834.382,247.94,122.8,36.84,0.0,0.0,816.485,85.96,0.0,31.0,8,4
2025-07-18 18:15:00,638.2,49.7,0.0,146.588,0.0,0.0,300.0,606.31579,1.28,0.35,0.0,248.4,54.648,0.0,0.0,1398.8755,193.752,275.8,22.064,0.0,0.0,839.898,253.73600000000002,114.0,34.2,0.0,0.0,825.035,79.8,0.0,31.0,8,4
2025-07-18 18:30:00,622.2,28.9,0.0,164.122,0.0,0.0,300.0,527.36842,1.28,0.35,0.0,244.3,53.746,0.0,0.0,1412.312,190.554,267.9,21.432,0.0,0.0,845.256,246.468,110.0,33.0,0.0,0.0,833.285,77.0,0.0,21.0,8,3
2025-07-18 18:45:00,600.8,11.3,0.0,173.322,0.0,0.0,300.0,448.42105,1.28,0.35,0.0,233.3,51.326,0.0,0.0,1425.1435,181.97400000000002,265.9,21.272,0.0,0.0,850.574,244.628,101.6,30.48,0.0,0.0,840.905,71.11999999999999,0.0,13.1,7,2
2025-07-18 19:00:00,580.0,0.0,0.0,176.998,0.0,0.0,300.0,369.47368,1.28,0.35,0.0,220.0,48.4,0.0,0.0,1437.2435,171.6,261.9,20.952,0.0,0.0,855.812,240.94799999999998,98.1,29.43,0.0,0.0,848.2625,68.66999999999999,0.0,4.22,5,1
2025-07-18 19:15:00,575.9000000000001,0.0,0.0,179.618,0.0,0.0,300.0,290.52632,1.28,0.35,0.0,216.9,47.718,0.0,0.0,1449.173,169.18200000000002,268.8,21.504,0.0,0.0,861.188,247.29600000000002,90.2,27.06,0.0,0.0,855.0275,63.14,0.0,0.0,4,0
2025-07-18 19:30:00,567.9,0.0,0.0,171.532,0.0,0.0,300.0,211.57895,1.28,0.35,0.0,216.9,47.718,0.0,0.0,1461.1025,169.18200000000002,257.5,20.6,0.0,0.0,866.338,236.9,93.5,28.05,0.0,0.0,862.04,65.45,0.0,0.0,4,0
2025-07-18 19:45:00,548.3000000000001,0.0,0.0,157.806,0.0,0.0,300.0,132.63158,1.28,0.35,0.0,208.3,45.826,0.0,0.0,1472.559,162.47400000000002,260.6,20.848,0.0,0.0,871.55,239.752,79.4,23.82,0.0,0.0,867.995,55.580000000000005,0.0,0.0,4,0
